1, 0.5203125, 0.555555555555557, 0.5781249999999998, 0.555555555555557, 0.5781249999999998, 0.7388888888888901, 0.5203125, 0.7388888888888901
1, 0.2828125, 0.5611111111111114, 0.34062499999999984, 0.5611111111111114, 0.34062499999999984, 0.7611111111111118, 0.2828125, 0.7611111111111118
1, 0.453125, 0.6805555555555558, 0.5109374999999998, 0.6805555555555558, 0.5109374999999998, 0.8472222222222224, 0.453125, 0.8472222222222224
2, 0.5656249999999996, 0.6583333333333323, 0.6390624999999998, 0.6583333333333323, 0.6390624999999998, 0.8611111111111096, 0.5656249999999996, 0.8611111111111096
1, 0.84375, 0.9000000000000005, 0.9156250000000001, 0.9000000000000005, 0.9156250000000001, 0.9972222222222222, 0.84375, 0.9972222222222222
2, 0.89375, 0.475, 0.978125, 0.475, 0.978125, 0.6777777777777777, 0.89375, 0.6777777777777777
1, 0.2421875, 0.33888888888888885, 0.3046875, 0.33888888888888885, 0.3046875, 0.49166666666666664, 0.2421875, 0.49166666666666664
0, 0.3140625, 0.17777777777777778, 0.353125, 0.17777777777777778, 0.353125, 0.3111111111111111, 0.3140625, 0.3111111111111111
1, 0.071875, 0.33333333333333326, 0.125, 0.33333333333333326, 0.125, 0.4527777777777778, 0.071875, 0.4527777777777778
3, 0.0234375, 0.3222222222222222, 0.1078125, 0.3222222222222222, 0.1078125, 0.43611111111111106, 0.0234375, 0.43611111111111106
4, 0.985401659632706, 0.4498036665812792, 0.9978458834901284, 0.46369258802771685, 0.8098071469349631, 0.9961704595380054, 0.7973629230775409, 0.9822815380915677
